0.2543963757880497,0.3489005185017152,0.5010336610962763,0.5955782015662352,0.6486494000172831,0.624856798206139,0.7082487279662955,0.762065662781459,0.7811448826688243
0.9498607618903515,0.9665269517425453,0.9999382435553547,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,0.9999999999999998,0.8702720845782026,0.7783511121888318,0.7331723082043987
1.0,0.9245795495643865,0.9999999999999998,1.0,1.0,0.9941846778730523,0.35219588156719484,0.17890107808778602,0.1732113783737945
1.0,0.5688332224396757,0.7970167466371955,1.0,1.0,0.871846678605311,0.05778362292046313,0.026869254201453915,0.023418166812176847
0.9999999999999998,0.3239912659885026,0.5955634958215712,1.0,1.0,0.6790323397019677,6.040664225371637E-55,1.3905081856698112E-127,6.02323191965045E-130
0.9999999999999998,0.19305579860593206,0.3298400953519431,1.0,1.0,0.3076033084052554,0.014312166700553413,7.417638633475046E-126,5.328866878187904E-153
0.9999999999999998,0.14768608547736775,0.11623459195521896,0.5344516163869355,0.615439626508717,0.047129700289408494,0.013602320605420617,8.472498862272626E-29,4.4385703106868073E-13
1.0,0.0705198368629831,0.03836670844012462,0.11669681591552077,0.10768447818689508,0.0157743259261592,0.014226571901109014,0.01421690499634217,0.014203816577871415
0.9999999999999998,2.0008635739487706E-17,6.304881328328925E-89,0.03358767713232641,0.01653876849710378,0.014832034018775881,0.014804080749439882,0.014811234822969874,0.014845480803271844
0.8849740950746077,0.0317656993015461,3.978449252133669E-36,1.2426305146663258E-20,0.024697377090296027,0.02442565655478558,0.024407063250417138,0.024409726200276875,0.024430335391180447
