1.7831051237368618E-46,2.52356712295999E-72,5.486062105621732E-141,4.184637255722202E-161,3.0163166308176322E-164,1.627760425626963E-126,0.2970972184703656,0.5967282868093365,0.32104682134401324
1.4072021048496282E-23,1.1886221216690788E-73,2.2550187685922065E-165,3.0815623728654055E-171,1.21895107568028E-170,2.4769771055481506E-39,0.6716547450584796,1.0,0.9726151837640582
1.3715387048508203E-114,2.8182505344452156E-114,2.2873762113300177E-153,2.5875993299378427E-172,1.581907232213322E-171,1.3787062537881747E-39,0.9432823164313756,1.0,1.0
1.1402480159202699E-142,9.781239196232422E-115,5.280776630714791E-160,1.0978948664212026E-171,7.371425527109077E-172,6.255606975168093E-98,0.8439626243304087,1.0,1.0
2.012523143456421E-141,2.286680180332093E-131,4.045324381042685E-161,1.1888042000893707E-165,3.0658398189098174E-164,1.8893400880909605E-88,0.4505364946040725,1.0,1.0
2.2775921467588648E-61,8.520924306871236E-39,0.02600217948634266,0.03627571912842363,0.039543906577286056,0.0454073242005018,0.14525169458983325,0.8873224860385519,1.0
0.04427199564036259,0.04507338334032906,0.04565129070238737,0.04700171730618322,0.04939064859252604,0.04533221347855069,0.07867641509998353,0.6236042184519697,1.0
6.723405856464936E-107,1.857132526344045E-109,1.7558538896758044E-123,1.5399861882175532E-116,6.370260953862338E-119,8.748030671543747E-44,0.07838443622252855,0.5708946225480548,1.0
0.058031533966224666,0.07504037684358886,0.04135472515385777,0.04593553324388802,0.05487210328864587,0.18543389736332305,0.4630496994734632,0.9781067654766517,1.0
0.6850621517914602,0.7358446777521263,0.7572878386740123,0.7836202855096165,0.8175642655113315,0.9005864172067533,0.9426788202709264,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9265615381826251
