0.5252188403854959,0.55525467759798,0.581617655228138,0.6069210223038582,0.6380568111194275,0.7001966003392082,0.7495813001073794,0.8068206288802853,0.8676814722878771
1.0,0.999987794930369,0.9898248490228488,0.9673502100833309,0.96069553002799,0.9746935150518591,0.9999999999999998,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,0.9999999668338496,0.9906696697993824,1.0,1.0
0.501138059327444,0.45236841025455815,0.4191344617666485,0.3969412406718675,0.3222327574352992,0.2740650338109202,0.3711965524682457,0.8203967362074385,1.0
0.09165004008040618,0.09584329221729301,0.09551683980411053,0.08149474706363838,0.0647621514711993,0.06317107979986843,0.08304601841582948,0.509321711293819,1.0
1.77876632460459E-116,9.805311834971027E-17,3.146155850739874E-17,3.2981529691707036E-17,2.8134392337595716E-48,1.1328201848108066E-89,5.0804841490378745E-62,0.2914644264033526,1.0
4.539582043171958E-142,6.1921793153060614E-148,1.4475485165520963E-152,9.157355747629337E-151,4.5812417132879985E-154,1.9261779678152134E-157,9.058119596184286E-145,0.17065379960542298,1.0
2.3936595127871013E-145,1.1771869468044327E-157,1.9632805249103526E-162,1.2022394532677984E-163,8.23661303692494E-164,2.984180230561267E-164,4.034900751958923E-158,1.6830795344617315E-17,1.0
1.1109462129898386E-151,1.5223214585576532E-159,3.716918095294213E-161,3.66359389282522E-163,1.779316221302643E-164,5.917185120436703E-165,4.509002008254979E-161,6.006891631152139E-40,1.0
4.3552548271557087E-156,6.299839193753889E-162,1.5080536441232242E-162,1.09326204634885E-164,7.057753454585316E-166,3.3620726742407E-163,2.0028414384797667E-158,2.841630257650686E-56,1.0
3.523363659088742E-181,7.539403076852453E-181,1.9850117054543384E-180,6.103975523469401E-180,1.5195730821057685E-177,6.436608394980021E-172,7.403160526476522E-163,1.2506930113910203E-69,0.8879719609387526
