0.11962328689861092,1.423419026774433E-93,5.732596537080628E-172,2.0376147758118562E-178,1.2831462037535199E-179,1.7354139747080765E-183,1.979637832119948E-183,2.210285398733538E-171,6.4404026701061225E-149
0.39920916690806546,0.1448946183036891,1.5611174533311126E-27,2.5761364582608594E-177,2.0801340876997712E-184,1.534304615842223E-183,1.2654777393747396E-174,1.0100998557198607E-150,1.8152144357398114E-54
1.0,0.6442932343574014,0.23259076724980873,0.1282283495641094,1.2189389547123955E-112,6.1466958094451325E-111,0.17147538974069765,0.5138621555811148,0.9370871636797146
1.0,1.0,0.7609395776034424,0.2833140600967206,0.13648025489209772,0.2949976493816822,0.9940356984577438,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9300539170865717
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9581098817196718
1.0,1.0,1.0,1.0,0.9999999992733623,0.9601820534002655,1.0,1.0,1.0
1.0,1.0,1.0,0.7910516037317147,0.7331661238238345,0.7769222064230566,0.8863909711272214,0.9157148307434292,1.0
1.0,0.986622345926578,0.6200972774525281,0.4262786342317565,0.20816625478354706,0.32682926749715,0.7173195482070329,0.8115523693183437,0.8870819221847717
0.6829148483685287,0.456885173057607,2.3345322978756077E-61,6.775048661294734E-169,6.750318630920709E-174,4.152724257248552E-124,0.2110769019340528,0.5767597781304872,0.6735206416533732
