0.047013213369410486,0.006004411506084311,0.004612605920628438,0.0073823350069047965,0.013294628263384565,0.02429070605413942,0.043781672290845404,0.05870457646741056,0.07314851389104214,0.11509313484095776,0.1965773280033505,0.22433861453702109,0.18860964917563297
0.03964270435184947,0.004609647971365841,0.004584304882658597,0.004743381682265428,0.010641983802827793,0.03066446596743439,0.08769570322623321,0.22182555574531468,0.44998101764080783,0.7034877512730403,0.8652326098134397,0.8729442716096862,0.6060861512357566
0.047033776089673504,0.014434137036244661,0.020509650637877394,0.04502373004113782,0.1459967021861071,0.4177075594366178,0.7513101019737832,0.9251510718856392,0.9986838151064483,1.0,1.0,1.0,0.8996780368135406
0.1094759629456383,0.17344359324042308,0.3943045308593183,0.6675717614249809,0.8970651686758837,0.999981853338277,1.0,1.0,1.0,1.0,1.0,1.0,0.941713150237941
0.463293611245433,0.8552086090164543,0.9812088140455705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8147352278017803
0.924285061533439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9252146345341621,0.4585733759876761
0.9999999990568472,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.638092398795398,0.21980087977598664
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48491161460993837,0.15178294329372086
0.9999999999859098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6597656630561579,0.2069039767577206
0.9486736615914084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9286466169385974,0.5006834951668493
0.6509434177503195,0.8850622557952502,0.976850844535761,0.9999999999999949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.811912378110368
0.30344839407492796,0.42282783726832984,0.5920734789568003,0.7524882056853592,0.8797471886072317,0.9687366603810506,0.9999999999999787,1.0,1.0,1.0,1.0,1.0,0.9346840841294914
0.11262153789594254,0.12032354300479961,0.19807884661213973,0.29721379095430694,0.43744075120347725,0.6155281165710722,0.7858522703006366,0.904414023441679,0.9805756689381425,0.9999999999999998,1.0,1.0,0.9075653626388858
0.05663153208942975,0.03548679152164778,0.06683495259660056,0.12342831877278271,0.2200809371822704,0.3681829993342188,0.5651775464993883,0.7431120052160068,0.8839938980806571,0.9879355459646812,1.0,1.0,0.8525538583089339
