0.0423190348551813,0.027616028281034363,0.1494229456047513,0.42866880600605944,0.5970305281561104,0.6737085620274024,0.722350532695699,0.7281202003044616,0.6926861575095217,0.5662809328686815,0.24442489766699488,0.03652915689915356,0.024222655073716626
0.05569941420153443,0.15847515601408116,0.7074348883219524,0.988594823806227,0.9999999999999998,0.9999999999999998,1.0,1.0,0.9999999999999998,0.9999724803439656,0.8647207915180447,0.2403645443985079,0.03481709129584459
0.12018429436845919,0.5971978574785977,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.778094663784886,0.1250884243473291
0.3215163961084114,0.955389932933765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999929650427714,0.37683316746956474
0.6331244366975084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7105562953393587
0.8712890112476793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9135447424793879,0.9922055812123021,1.0,1.0,0.9131794198221181
0.9707808936493084,1.0,1.0,0.9823665948856194,0.9999999999999996,1.0,1.0,0.9871194568768855,0.46732869435021773,0.7629655716864058,1.0,1.0,0.9812976210358768
0.9833498610591562,1.0,1.0,0.8690823716630277,0.9687599926615902,1.0,1.0,0.9285844279245039,0.2948786943381019,0.6400478254379527,1.0,1.0,0.9892418643855766
0.9482382698291758,1.0,1.0,0.9187685214437988,0.9570373481529577,1.0,1.0,0.995554486493047,0.5530244560329287,0.8481103372971922,1.0,1.0,0.9560599912108604
0.8422053505007444,1.0,1.0,0.9999999998514435,0.9901360511731195,1.0,1.0,1.0,0.9501687025513229,0.9999999993136183,1.0,1.0,0.8376386679901235
0.6309419048930667,0.9999999999999998,1.0,1.0,0.9999998156015694,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6131833419159746
0.36723263200309614,0.9282469946950861,1.0,1.0,0.9223941855608216,0.9651175082120762,1.0,1.0,1.0,1.0,1.0,0.9482794193396082,0.34096089016879133
0.183844413077246,0.5957030250707889,0.9887818020398531,0.9998506275801915,0.5921508942060667,0.5842142969055872,0.9995784488823838,1.0,1.0,1.0,0.999999999997986,0.6155999728003672,0.16172311033432427
0.095916418448402,0.3948336430523613,0.929337098286733,0.9778005471697698,0.41701868463026676,0.349243944209822,0.9546657450199463,1.0,1.0,1.0,0.972470294414494,0.4842330174807196,0.09204868844973554
