0.2433211086855051,0.3585620462070794,0.4464240318908771,0.4830526531666165,0.5210295158941254,0.5485282696531628,0.5700140341050218,0.592675057736093,0.6184161736005007,0.649426601602241,0.6564060981735191,0.5358788869384181,0.2719565773831525
0.7505450503824675,0.9729713101230807,0.9925731198014542,0.9980072294268928,0.9999687387426615,0.9999990305227922,0.9999999170521078,0.9999999968327744,0.9999225964379431,0.9992603813044189,0.9999929379843704,0.9641658246010253,0.6634652906969947
0.9993694833484521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9212650560337264
0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9441400306364328
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999996,0.9999999956637287,0.988192943717291,0.7667768763217958
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8463956151772134,0.7659871871964639,0.7336775958893886,0.6272025471907328,0.406740066646643
1.0,1.0,1.0,0.9611891160726143,0.9999999999999739,1.0,1.0,0.9653633607877433,0.29650699023190774,0.2120762391216514,0.21129310161954767,0.19446294537041794,0.1852214296312672
1.0,1.0,1.0,0.8674512826355142,0.9999103347538124,1.0,1.0,0.757605772057341,0.09139034371901415,0.05382358421304254,0.05619973987246704,0.04005979337985811,0.11414783553215603
0.992750635105496,1.0,1.0,0.9999992756676334,1.0,1.0,1.0,0.5150906108570091,0.010831213607798332,3.8115044841943444E-82,2.650519228365196E-96,1.1781062425532203E-67,0.059366046348825155
0.9129548648233977,1.0,1.0,1.0,1.0,1.0,1.0,0.3094455705966359,1.315554768628144E-103,3.91499712746458E-143,1.1397049841656149E-145,1.424472427464208E-119,0.04265392981307015
0.7382567535568377,1.0,1.0,1.0,1.0,1.0,1.0,0.12459683234195587,4.139509231886437E-56,2.2236355735936982E-133,1.8084025809875283E-146,9.993581901505508E-131,0.03414830046354862
0.5182478773485926,0.966859000443107,1.0,1.0,1.0,1.0,0.8746962388841414,0.06093440600409299,1.6798156361482838E-117,3.484813449922491E-139,3.444620771432855E-151,9.216168272304732E-145,0.025898931584127118
0.3063227583308503,0.762156773391284,1.0,1.0,1.0,1.0,0.5006922071721049,0.029796742094635013,1.3779481918852917E-125,2.8924252275492575E-139,1.2951402027978267E-145,9.595683017557999E-147,4.349153243559495E-12
